malicious,dw0,msgTime,rxSts,sa,gap,dsa,connType,ssa,txSts,da,wc,modeCode
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,1,65,4096,,14,0,BC->RT,,,2,,TRUE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,2,65,2048,,248012,0,BC->RT,,,1,,TRUE
TRUE,0,65,8192,,14,20,BC->RT,,,4,1,FALSE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,8200,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
TRUE,3,65,2048,,248345,0,BC->RT,,,1,,TRUE
TRUE,3,65,8192,,14,0,BC->RT,,,4,,TRUE
TRUE,1,685,,3,14,,RT->BC,30,6144,,32,FALSE
FALSE,4,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,1,65,,4,14,,RT->BC,20,8192,,1,FALSE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,13170,112,0,0,248105,20,RT->RT,20,6144,3,1,FALSE
FALSE,13262,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13333,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13379,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,1,65,4096,,14,0,BC->RT,,,2,,TRUE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
FALSE,1,445,,2,14,,RT->BC,30,4096,,20,FALSE
TRUE,8200,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
FALSE,8300,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
FALSE,3,65,2048,,248345,0,BC->RT,,,1,,TRUE
TRUE,3,65,4096,,14,0,BC->RT,,,2,,TRUE
FALSE,3,65,6144,,14,0,BC->RT,,,3,,TRUE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,8500,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
FALSE,4,65,4096,,14,0,BC->RT,,,2,,TRUE
FALSE,4,65,8192,,14,0,BC->RT,,,4,,TRUE
FALSE,16388,65,,2,99,,RT->BC,20,4096,,1,FALSE
TRUE,8600,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
TRUE,8750,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,1,65,2048,,,0,BC->RT,,,1,,TRUE
FALSE,1,65,4096,,14,0,BC->RT,,,2,,TRUE
TRUE,1,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,0,65,6144,,14,20,BC->RT,,,3,1,FALSE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
FALSE,8200,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
TRUE,8300,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
FALSE,3,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,1,685,,3,14,,RT->BC,30,6144,,32,FALSE
FALSE,4,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,16388,65,,2,99,,RT->BC,20,4096,,1,FALSE
FALSE,8750,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,13170,112,0,0,248105,20,RT->RT,20,6144,3,1,FALSE
TRUE,13170,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,1,65,4096,,14,0,BC->RT,,,2,,TRUE
FALSE,2,65,8192,,14,0,BC->RT,,,4,,TRUE
TRUE,1,445,,2,14,,RT->BC,30,4096,,20,FALSE
TRUE,8200,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
TRUE,8300,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,3,65,2048,,248345,0,BC->RT,,,1,,TRUE
TRUE,8194,65,,1,99,,RT->BC,20,2048,,1,FALSE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
FALSE,4,65,2048,,248105,0,BC->RT,,,1,,TRUE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,8750,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,13379,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,0,65,2048,,99,20,BC->RT,,,1,1,FALSE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
FALSE,8000,245,2048,1,14,1,RT->RT,1,0,3,9,FALSE
TRUE,2,65,2048,,248012,0,BC->RT,,,1,,TRUE
FALSE,2,65,4096,,14,0,BC->RT,,,2,,TRUE
FALSE,2,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,8300,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
FALSE,3,65,2048,,248345,0,BC->RT,,,1,,TRUE
FALSE,3,65,8192,,14,0,BC->RT,,,4,,TRUE
TRUE,1,685,,3,14,,RT->BC,30,6144,,32,FALSE
TRUE,8400,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
TRUE,1,685,,4,14,,RT->BC,30,8192,,32,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,1,65,2048,,,0,BC->RT,,,1,,TRUE
TRUE,0,65,2048,,99,20,BC->RT,,,1,1,FALSE
TRUE,0,85,6144,,14,2,BC->RT,,,3,2,FALSE
FALSE,2,65,8192,,14,0,BC->RT,,,4,,TRUE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,1,685,,3,14,,RT->BC,30,6144,,32,FALSE
TRUE,4,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,1,65,,4,14,,RT->BC,20,8192,,1,FALSE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
TRUE,8600,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
FALSE,8750,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,13170,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13333,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,1,65,8192,,14,0,BC->RT,,,4,,TRUE
TRUE,0,65,2048,,99,20,BC->RT,,,1,1,FALSE
TRUE,0,65,6144,,14,20,BC->RT,,,3,1,FALSE
FALSE,8100,272,2048,1,34,2,RT->RT,1,4096,2,9,FALSE
FALSE,0,65,4096,,99,20,BC->RT,,,2,1,FALSE
TRUE,0,65,8192,,14,20,BC->RT,,,4,1,FALSE
FALSE,1,445,,2,14,,RT->BC,30,4096,,20,FALSE
FALSE,3,65,6144,,14,0,BC->RT,,,3,,TRUE
TRUE,8400,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
FALSE,8500,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,4,65,4096,,14,0,BC->RT,,,2,,TRUE
TRUE,4,65,6144,,14,0,BC->RT,,,3,,TRUE
FALSE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
FALSE,13170,112,0,0,248105,20,RT->RT,20,6144,3,1,FALSE
FALSE,13333,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,1,65,2048,,,0,BC->RT,,,1,,TRUE
TRUE,0,65,2048,,99,20,BC->RT,,,1,1,FALSE
FALSE,1,685,,1,14,,RT->BC,30,2048,,32,FALSE
TRUE,0,65,4096,,99,20,BC->RT,,,2,1,FALSE
FALSE,3,65,8192,,14,0,BC->RT,,,4,,TRUE
TRUE,0,65,,4,14,,RT->BC,5,8192,,1,FALSE
FALSE,1,685,,3,14,,RT->BC,30,6144,,32,FALSE
TRUE,8500,272,2048,1,14,2,RT->RT,1,4096,2,9,FALSE
TRUE,4,65,2048,,248105,0,BC->RT,,,1,,TRUE
TRUE,8600,272,2048,1,14,1,RT->RT,1,6144,3,9,FALSE
FALSE,13262,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
FALSE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249887,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
TRUE,13431,112,0,0,249888,20,RT->RT,20,6144,3,1,FALSE
